lastSpellID,secondLastSpellID,thirdLastSpellID,timeSinceLastCast,nameplateCount,secondaryResource,secondaryResourceMax,blizzardRecommendation,combatDuration,specID,target_spellID
190319,2948,11366,2.81,2,4,5,108853,47.5,63,108853
257541,190319,133,2.48,4,1,5,190319,83.6,63,190319
108853,153561,2948,2.05,1,4,5,11366,240.0,63,257541
108853,2120,190319,0.9,6,5,5,153561,154.3,63,153561
133,133,257541,2.45,2,4,5,133,173.3,63,133
2120,190319,382440,0.71,1,2,5,153561,207.2,63,257541
2120,108853,257541,0.75,6,0,5,11366,272.0,63,11366
2120,382440,153561,1.92,3,0,5,2948,71.0,63,2948
382440,108853,2120,2.83,1,1,5,108853,145.0,63,108853
257541,133,11366,1.99,2,1,5,382440,128.6,63,382440
2120,2948,257541,2.05,6,0,5,133,53.7,63,133
11366,2948,108853,2.81,1,3,5,108853,49.6,63,108853
153561,44457,153561,1.01,4,3,5,2120,133.3,63,2120
133,2948,2948,1.48,3,1,5,11366,212.5,63,11366
257541,257541,257541,2.89,1,0,5,2948,294.7,63,2948
257541,382440,190319,2.26,6,0,5,2948,67.2,63,382440
108853,2948,11366,2.2,3,0,5,2948,185.0,63,2948
44457,133,2120,2.86,7,2,5,190319,190.4,63,190319
153561,2120,11366,1.7,1,5,5,2948,264.1,63,2948
44457,190319,11366,1.34,1,3,5,2948,73.4,63,2948
133,190319,2120,2.71,8,1,5,2120,8.1,63,2120
133,133,190319,2.6,1,1,5,2948,278.0,63,2948
2948,257541,382440,2.85,1,4,5,190319,199.1,63,190319
382440,257541,257541,2.73,2,3,5,108853,59.1,63,108853
257541,2948,153561,2.33,1,4,5,44457,247.0,63,133
2948,382440,190319,2.32,2,3,5,2948,140.3,63,2948
257541,257541,2120,1.22,1,1,5,2948,247.2,63,153561
190319,153561,11366,2.39,3,0,5,2948,39.7,63,2948
2120,2948,2948,0.88,1,4,5,153561,12.6,63,153561
108853,2120,2120,0.89,1,3,5,153561,185.6,63,153561
153561,190319,11366,1.37,4,5,5,2948,213.6,63,2948
133,44457,2120,1.56,1,1,5,153561,7.3,63,190319
44457,190319,153561,2.74,1,3,5,11366,125.5,63,11366
153561,190319,190319,1.49,8,1,5,133,127.5,63,133
153561,2120,44457,1.71,5,0,5,2120,152.4,63,2120
190319,133,382440,2.52,3,0,5,257541,74.9,63,153561
2948,382440,44457,0.93,5,4,5,2120,165.7,63,2120
108853,44457,2948,2.62,4,1,5,2120,221.5,63,2120
11366,2948,11366,0.53,2,0,5,190319,248.8,63,190319
11366,2948,190319,2.46,1,1,5,11366,191.7,63,11366
108853,133,108853,1.99,4,2,5,2120,143.1,63,2120
2948,2120,11366,0.71,3,2,5,382440,115.6,63,382440
190319,153561,11366,1.04,3,3,5,11366,113.8,63,11366
257541,108853,44457,1.61,1,2,5,190319,257.6,63,2948
108853,2948,133,2.8,7,4,5,2120,66.1,63,2120
2948,133,382440,1.53,1,5,5,11366,78.3,63,11366
190319,108853,108853,0.82,8,5,5,11366,260.8,63,11366
2948,2120,2948,1.7,1,3,5,44457,26.6,63,133
2948,257541,108853,1.54,3,1,5,133,116.4,63,153561
108853,190319,153561,1.82,2,0,5,11366,277.4,63,11366
133,108853,2948,0.72,8,2,5,153561,203.2,63,153561
133,190319,11366,2.95,3,0,5,2948,161.4,63,2948
11366,108853,108853,1.85,4,5,5,133,25.3,63,133
153561,190319,11366,1.14,1,5,5,257541,64.4,63,257541
382440,133,2948,0.55,4,0,5,153561,93.5,63,153561
2948,382440,44457,1.17,6,4,5,2948,22.6,63,2948
108853,257541,108853,2.3,1,4,5,44457,75.2,63,153561
2948,190319,2120,3.0,5,0,5,11366,36.9,63,11366
382440,44457,44457,1.11,5,1,5,2948,10.2,63,2948
153561,190319,133,0.93,4,1,5,257541,205.4,63,257541
153561,2948,257541,0.84,1,2,5,44457,102.5,63,11366
44457,108853,382440,1.9,6,0,5,257541,34.1,63,257541
257541,190319,108853,2.02,7,1,5,2948,137.8,63,2948
190319,257541,108853,0.63,2,4,5,190319,234.3,63,11366
153561,108853,382440,0.87,1,1,5,2948,174.8,63,2948
257541,2120,257541,2.49,1,1,5,11366,273.1,63,11366
153561,2120,133,0.68,1,3,5,190319,83.9,63,190319
153561,153561,257541,0.51,2,0,5,257541,229.7,63,257541
133,133,108853,0.5,3,5,5,11366,184.3,63,11366
2120,44457,257541,2.38,1,5,5,2948,223.7,63,2948
11366,44457,2120,0.89,2,4,5,190319,93.3,63,190319
153561,44457,44457,1.32,3,5,5,108853,121.2,63,108853
2948,153561,382440,0.66,4,1,5,108853,203.6,63,108853
190319,190319,2120,2.24,1,1,5,108853,39.4,63,108853
382440,382440,44457,0.77,3,1,5,108853,245.8,63,108853
2948,2120,11366,2.76,2,0,5,11366,180.6,63,11366
11366,382440,2120,0.96,1,5,5,133,194.3,63,11366
153561,257541,153561,1.97,2,1,5,153561,204.8,63,153561
11366,382440,153561,2.85,4,0,5,108853,43.0,63,108853
153561,11366,44457,1.49,1,5,5,257541,239.3,63,257541
257541,257541,2120,1.04,4,0,5,257541,10.7,63,257541
257541,44457,190319,0.71,2,1,5,382440,235.4,63,382440
2120,44457,190319,0.82,3,1,5,108853,37.7,63,11366
153561,11366,2120,2.75,3,5,5,133,69.7,63,133
44457,108853,108853,1.76,2,5,5,382440,180.1,63,382440
108853,133,382440,0.6,1,2,5,108853,193.3,63,108853
133,44457,11366,2.73,3,2,5,2948,267.6,63,2948
108853,44457,382440,1.69,8,2,5,108853,266.4,63,108853
257541,382440,382440,1.5,1,5,5,153561,139.8,63,153561
44457,2120,108853,1.94,1,3,5,153561,294.3,63,153561
382440,133,133,1.6,3,4,5,153561,218.0,63,153561
11366,11366,133,2.45,1,5,5,44457,257.4,63,11366
153561,11366,2120,1.33,3,3,5,11366,186.0,63,11366
11366,44457,382440,0.81,5,2,5,2120,177.1,63,2120
190319,11366,133,2.79,3,1,5,108853,9.0,63,108853
133,108853,44457,0.58,1,1,5,11366,288.0,63,11366
133,2948,257541,2.91,1,3,5,257541,249.9,63,382440
382440,257541,11366,2.86,8,1,5,257541,275.6,63,257541
11366,153561,257541,2.96,1,4,5,11366,33.8,63,108853
133,257541,2948,1.4,2,3,5,382440,278.4,63,133
2120,133,2120,1.85,7,5,5,190319,190.4,63,190319
2120,153561,2120,1.49,1,5,5,190319,297.9,63,11366
44457,257541,190319,0.78,5,2,5,11366,173.2,63,11366
153561,2948,382440,2.74,1,0,5,153561,258.6,63,153561
153561,2120,190319,1.83,1,4,5,108853,186.1,63,382440
190319,108853,2120,1.87,2,0,5,153561,186.4,63,153561
108853,153561,190319,2.19,1,2,5,190319,54.3,63,190319
153561,133,133,0.54,1,5,5,11366,35.1,63,11366
190319,382440,190319,2.28,1,2,5,11366,162.3,63,11366
11366,153561,190319,2.31,2,3,5,2948,73.5,63,2948
190319,2948,190319,0.97,2,0,5,133,120.6,63,190319
108853,108853,11366,1.71,3,1,5,108853,34.6,63,153561
11366,11366,44457,1.95,5,1,5,133,84.2,63,133
2948,108853,133,1.88,3,3,5,11366,32.2,63,11366
44457,108853,257541,2.4,3,5,5,190319,58.4,63,190319
190319,133,44457,1.6,6,2,5,11366,274.1,63,11366
190319,133,382440,0.72,1,2,5,2948,247.1,63,2948
133,2948,382440,1.86,1,3,5,11366,143.1,63,11366
108853,133,133,2.0,1,3,5,2948,16.1,63,2948
133,133,257541,2.31,7,4,5,2948,121.3,63,2120
153561,133,257541,1.26,3,0,5,11366,91.5,63,153561
2120,257541,382440,0.79,7,1,5,2948,139.8,63,2948
2948,2948,382440,1.75,8,0,5,382440,118.6,63,153561
108853,257541,133,1.15,2,0,5,190319,298.3,63,2948
133,190319,2120,2.01,5,3,5,190319,55.3,63,2120
133,108853,190319,2.59,1,4,5,257541,293.2,63,257541
11366,133,2120,0.89,1,1,5,133,191.5,63,133
108853,2120,2948,2.68,3,0,5,11366,10.8,63,11366
257541,11366,44457,1.55,1,1,5,2948,65.8,63,11366
44457,257541,2120,1.84,1,0,5,2948,280.6,63,2948
153561,190319,133,1.22,1,5,5,44457,281.4,63,11366
257541,190319,153561,1.59,8,1,5,190319,206.9,63,190319
190319,44457,153561,2.31,1,4,5,2948,53.2,63,2948
2948,2948,108853,0.85,6,3,5,133,194.7,63,11366
257541,2120,2948,2.28,3,0,5,11366,143.5,63,11366
153561,133,2948,0.68,1,1,5,190319,22.1,63,190319
44457,11366,382440,2.71,1,3,5,108853,263.0,63,2948
2120,2948,2120,0.66,1,5,5,153561,17.0,63,153561
2948,2948,257541,2.28,7,2,5,2120,105.9,63,2120
2120,133,190319,2.2,2,2,5,257541,103.4,63,2948
2948,190319,44457,1.0,3,3,5,257541,246.3,63,382440
133,190319,190319,1.65,3,2,5,382440,120.0,63,382440
190319,382440,257541,1.84,1,0,5,190319,129.7,63,190319
257541,133,382440,2.1,8,0,5,2120,62.7,63,2120
2948,382440,2120,2.09,5,4,5,382440,62.1,63,382440
2948,382440,257541,0.98,3,5,5,153561,14.1,63,153561
44457,108853,2120,0.58,6,0,5,44457,191.4,63,2120
108853,11366,133,1.5,2,4,5,108853,128.2,63,108853
108853,44457,44457,1.67,2,0,5,2948,182.8,63,2948
2120,133,153561,1.07,5,1,5,2120,42.8,63,2120
2120,257541,108853,2.43,4,5,5,2120,72.6,63,11366
382440,108853,257541,2.92,1,5,5,2948,23.9,63,2948
153561,190319,153561,2.02,5,4,5,190319,237.7,63,133
44457,190319,44457,1.41,3,2,5,190319,144.9,63,190319
2948,108853,11366,2.85,1,5,5,382440,204.6,63,382440
190319,153561,11366,0.99,3,1,5,108853,36.4,63,257541
133,108853,382440,0.69,1,3,5,133,51.1,63,133
153561,133,190319,2.67,8,2,5,11366,132.1,63,11366
11366,190319,108853,2.08,1,1,5,2120,204.9,63,257541
11366,2948,190319,2.93,7,0,5,11366,25.7,63,11366
2120,44457,44457,2.44,5,0,5,257541,218.2,63,257541
2948,2120,133,2.9,7,4,5,2120,248.9,63,2120
382440,2948,153561,2.6,1,3,5,2948,192.4,63,2948
190319,382440,2120,1.95,4,0,5,382440,131.6,63,108853
190319,133,2948,0.55,1,3,5,2948,145.3,63,382440
153561,257541,44457,1.48,4,2,5,2120,290.5,63,153561
108853,2120,2120,2.2,3,5,5,190319,126.8,63,190319
11366,133,2948,2.6,2,0,5,190319,13.8,63,190319
44457,108853,11366,1.7,1,4,5,190319,168.2,63,190319
44457,190319,382440,2.69,2,0,5,257541,278.7,63,257541
108853,2948,2120,0.8,1,1,5,257541,223.4,63,257541
44457,133,44457,2.89,4,3,5,11366,133.2,63,11366
153561,257541,257541,1.78,1,4,5,153561,179.7,63,153561
2120,108853,44457,2.09,2,3,5,382440,106.7,63,190319
11366,44457,133,2.18,2,5,5,2948,275.1,63,2948
133,133,44457,0.71,6,5,5,2120,121.3,63,2120
133,44457,11366,1.11,5,4,5,153561,248.0,63,2120
133,44457,133,2.52,2,1,5,257541,191.9,63,257541
190319,257541,133,2.68,3,0,5,108853,254.1,63,108853
190319,190319,108853,2.65,3,2,5,133,284.8,63,382440
2948,11366,11366,2.53,8,0,5,2120,271.2,63,2120
153561,133,11366,0.65,8,2,5,44457,154.0,63,2120
153561,2948,133,2.93,2,1,5,2948,120.6,63,2948
257541,2120,382440,2.48,2,4,5,190319,93.6,63,190319
257541,2948,133,0.61,3,5,5,133,20.4,63,133
44457,153561,44457,2.05,3,5,5,108853,266.6,63,108853
108853,2120,2120,0.54,1,2,5,153561,117.2,63,2948
11366,11366,108853,1.34,1,5,5,133,223.0,63,2948
11366,190319,257541,1.63,2,1,5,2120,180.3,63,133
382440,257541,382440,1.74,5,2,5,11366,251.9,63,11366
382440,108853,257541,2.89,7,5,5,11366,17.7,63,11366
133,44457,108853,0.7,1,1,5,382440,221.3,63,382440
153561,133,2948,0.98,7,5,5,133,205.8,63,133
133,257541,153561,1.19,3,4,5,257541,99.1,63,257541
44457,153561,382440,2.08,6,0,5,2948,50.8,63,2948
11366,11366,44457,1.16,2,0,5,190319,286.4,63,190319
382440,153561,2120,1.57,8,5,5,2120,296.7,63,2120
2120,2120,190319,2.53,8,4,5,11366,237.9,63,11366
133,2948,44457,0.53,2,2,5,108853,263.7,63,108853
153561,11366,257541,0.65,1,5,5,11366,95.5,63,11366
11366,2120,44457,2.52,2,2,5,2948,118.6,63,2948
382440,44457,108853,0.82,1,0,5,2948,293.4,63,2948
108853,108853,153561,1.18,3,1,5,133,99.1,63,133
44457,153561,382440,2.12,1,0,5,153561,279.7,63,153561
108853,382440,11366,1.91,1,0,5,190319,164.7,63,11366
153561,11366,44457,0.96,1,4,5,2948,138.5,63,2948
2948,382440,133,1.81,1,1,5,11366,252.4,63,11366
190319,382440,108853,0.93,2,5,5,11366,219.4,63,11366
153561,153561,257541,1.2,5,5,5,2120,267.3,63,2120
11366,190319,382440,1.57,3,5,5,11366,11.1,63,11366
2120,44457,11366,1.64,3,2,5,108853,181.3,63,11366
153561,108853,2120,2.17,1,3,5,190319,253.7,63,190319
133,382440,108853,0.53,1,4,5,133,65.4,63,133
2120,2948,11366,2.93,6,2,5,133,51.5,63,2120
44457,44457,44457,1.34,2,5,5,382440,133.2,63,382440
2948,11366,2948,1.02,6,4,5,2120,274.3,63,2120
2948,190319,190319,1.08,1,1,5,108853,5.2,63,108853
133,2120,2120,0.81,1,5,5,257541,246.1,63,257541
11366,2120,2948,1.4,3,0,5,190319,131.6,63,190319
257541,382440,382440,1.55,1,0,5,382440,176.5,63,382440
190319,153561,153561,0.69,2,1,5,257541,88.4,63,382440
133,190319,108853,1.92,2,1,5,257541,11.6,63,257541
382440,2948,153561,2.27,3,3,5,2948,231.8,63,2948
133,108853,2120,2.15,3,5,5,153561,259.1,63,153561
190319,190319,108853,1.53,1,2,5,2120,195.5,63,11366
2120,153561,2948,1.13,3,2,5,190319,297.6,63,190319
11366,2948,153561,1.48,2,3,5,133,18.7,63,382440
44457,133,2120,2.72,1,0,5,153561,157.6,63,153561
11366,133,2120,1.27,1,3,5,257541,194.4,63,257541
2948,382440,190319,0.62,1,4,5,382440,189.3,63,382440
44457,44457,133,2.08,3,1,5,133,103.4,63,133
11366,44457,153561,1.79,3,1,5,2948,151.4,63,11366
382440,2120,44457,1.38,2,3,5,257541,118.4,63,11366
2948,108853,133,1.65,2,1,5,382440,112.9,63,382440
44457,382440,382440,1.2,3,3,5,133,176.2,63,11366
382440,2120,108853,2.26,1,3,5,2948,216.6,63,2948
153561,382440,2948,1.79,3,0,5,257541,131.2,63,257541
133,2948,2120,1.66,1,1,5,11366,3.6,63,11366
44457,153561,133,1.49,1,1,5,2120,252.7,63,190319
44457,2120,2120,1.39,3,1,5,190319,17.5,63,190319
257541,11366,2948,1.05,1,5,5,2948,198.6,63,11366
153561,257541,11366,2.72,1,1,5,11366,136.7,63,11366
190319,190319,2948,1.85,7,3,5,382440,59.7,63,382440
190319,133,2948,1.5,5,2,5,44457,243.2,63,2120
11366,190319,153561,2.08,6,2,5,133,225.0,63,133
153561,11366,11366,1.55,2,1,5,2120,231.5,63,382440
44457,190319,257541,2.52,2,4,5,11366,225.4,63,2948
382440,108853,190319,2.03,3,0,5,190319,238.9,63,190319
190319,133,108853,2.21,3,4,5,153561,168.0,63,153561
190319,108853,44457,2.61,2,1,5,257541,87.0,63,257541
382440,382440,257541,2.97,2,1,5,257541,83.1,63,190319
44457,2120,108853,1.8,4,1,5,133,206.1,63,190319
153561,11366,133,1.62,3,4,5,153561,76.2,63,153561
133,108853,382440,0.67,1,2,5,190319,232.0,63,190319
44457,382440,2948,2.87,7,4,5,11366,251.8,63,2948
190319,2948,133,1.94,4,1,5,2120,123.1,63,2120
382440,44457,11366,1.77,1,4,5,11366,114.2,63,11366
257541,153561,153561,0.81,7,5,5,11366,5.2,63,190319
44457,108853,2120,1.17,8,3,5,257541,290.9,63,257541
108853,382440,44457,2.11,2,5,5,133,19.9,63,382440
108853,257541,190319,1.78,6,4,5,2120,243.1,63,2120
133,2948,382440,1.44,1,2,5,133,293.0,63,133
382440,133,108853,1.22,3,4,5,190319,96.1,63,190319
382440,153561,257541,2.44,1,0,5,153561,151.3,63,153561
2948,108853,153561,0.71,1,0,5,153561,194.7,63,153561
44457,2948,382440,0.52,1,2,5,108853,96.5,63,108853
133,153561,2948,0.96,2,0,5,382440,67.1,63,133
2948,108853,257541,1.02,1,5,5,2948,158.4,63,2948
153561,44457,153561,1.57,1,2,5,11366,171.5,63,11366
44457,2948,44457,1.31,3,3,5,11366,152.9,63,11366
153561,44457,2120,0.8,2,0,5,190319,232.9,63,190319
11366,382440,153561,2.25,5,5,5,382440,166.9,63,153561
133,108853,133,1.65,2,0,5,257541,143.0,63,257541
11366,382440,190319,2.26,3,3,5,153561,7.5,63,153561
257541,190319,2948,2.4,7,4,5,2948,31.5,63,2120
257541,133,2120,1.37,1,0,5,2948,241.4,63,2948
11366,2948,382440,1.15,4,0,5,2120,97.1,63,2120
153561,108853,108853,1.2,4,3,5,2948,205.4,63,2948
190319,2120,257541,0.82,3,5,5,2120,231.4,63,11366
133,257541,382440,0.58,5,3,5,153561,234.8,63,2120
44457,44457,44457,1.7,1,1,5,11366,60.4,63,11366
11366,2948,133,1.84,1,0,5,2948,14.6,63,2948
2120,2948,11366,0.82,8,2,5,382440,46.2,63,11366
257541,108853,2948,2.69,1,4,5,11366,283.6,63,11366
257541,153561,2120,2.61,2,2,5,11366,296.7,63,11366
153561,190319,153561,2.14,5,5,5,2948,52.6,63,190319
382440,108853,382440,1.32,3,1,5,11366,161.4,63,11366
382440,108853,11366,1.62,6,5,5,153561,165.6,63,153561
11366,108853,153561,2.44,3,4,5,153561,13.6,63,153561
11366,153561,2948,1.1,6,0,5,257541,269.6,63,108853
133,44457,44457,1.87,8,5,5,133,183.1,63,133
190319,133,133,1.17,1,0,5,153561,100.8,63,2948
257541,190319,133,1.2,8,1,5,382440,22.4,63,382440
2948,2120,133,2.19,3,2,5,11366,64.2,63,11366
190319,2120,11366,0.57,8,2,5,2948,217.3,63,2948
2948,257541,257541,1.94,5,1,5,382440,0.8,63,133
257541,2120,108853,1.22,2,5,5,2948,267.7,63,2948
2120,153561,2120,1.67,1,4,5,153561,222.4,63,153561
257541,257541,108853,2.43,7,5,5,2948,148.4,63,2948
190319,2120,382440,2.06,1,1,5,11366,47.1,63,11366
190319,257541,190319,0.95,7,5,5,190319,32.0,63,190319
2948,2120,2948,1.81,1,4,5,257541,120.9,63,108853
190319,2948,44457,2.88,1,5,5,11366,226.0,63,11366
190319,153561,2948,1.19,1,5,5,153561,113.2,63,153561
257541,257541,108853,2.79,8,3,5,2948,69.6,63,2948
108853,2948,190319,2.69,3,0,5,257541,267.5,63,257541
382440,153561,2120,2.68,1,1,5,382440,68.6,63,133
382440,44457,153561,0.69,1,2,5,11366,251.0,63,11366
382440,2948,133,2.48,1,2,5,2948,219.6,63,2948
153561,11366,153561,1.95,2,3,5,11366,251.6,63,11366
108853,133,11366,0.62,1,1,5,108853,182.1,63,257541
2948,44457,257541,0.91,2,0,5,11366,207.9,63,11366
153561,2948,108853,2.13,4,0,5,382440,102.7,63,382440
257541,153561,2120,0.74,1,0,5,2120,173.9,63,11366
190319,108853,257541,2.68,1,0,5,11366,75.4,63,11366
190319,108853,108853,0.86,1,3,5,257541,32.7,63,257541
2948,2948,133,2.58,6,3,5,2120,93.7,63,2120
2120,2120,153561,0.87,5,3,5,2120,284.9,63,2948
11366,11366,2120,1.49,1,5,5,133,256.8,63,133
257541,257541,190319,0.87,2,3,5,153561,38.6,63,153561
153561,11366,190319,2.98,3,4,5,257541,118.1,63,257541
190319,44457,108853,2.41,1,5,5,257541,204.1,63,257541
133,382440,153561,2.33,1,2,5,108853,233.8,63,108853
190319,11366,2948,1.48,3,0,5,153561,115.3,63,153561
44457,190319,108853,1.18,1,2,5,2948,173.8,63,2948
11366,2120,382440,1.55,2,3,5,108853,49.2,63,108853
153561,133,257541,2.3,1,4,5,11366,247.7,63,11366
190319,2120,108853,1.77,6,5,5,2120,143.3,63,2120
44457,190319,153561,2.63,6,0,5,257541,295.4,63,2948
44457,153561,153561,1.85,3,3,5,108853,195.0,63,108853
2120,11366,257541,0.54,3,0,5,2948,47.8,63,2948
11366,382440,382440,2.37,1,2,5,382440,108.1,63,382440
44457,133,2120,2.95,7,4,5,108853,136.5,63,108853
2948,11366,2120,2.83,5,0,5,153561,112.0,63,190319
108853,382440,257541,2.03,8,4,5,2120,87.1,63,2120
2948,2948,108853,2.33,1,0,5,2120,282.4,63,2948
153561,2948,11366,1.49,2,4,5,190319,113.9,63,190319
257541,11366,190319,1.35,2,0,5,190319,90.3,63,11366
11366,190319,190319,1.19,1,2,5,190319,118.9,63,190319
257541,153561,2948,1.22,1,0,5,153561,109.4,63,153561
153561,2120,382440,0.56,7,4,5,153561,145.0,63,153561
133,11366,153561,0.78,2,4,5,11366,27.2,63,11366
2120,44457,11366,2.68,1,0,5,382440,283.5,63,382440
382440,382440,153561,0.62,3,1,5,11366,206.0,63,11366
11366,108853,108853,1.04,5,2,5,2948,260.6,63,2948
133,133,133,2.26,1,5,5,108853,137.8,63,108853
257541,2120,190319,0.78,3,4,5,108853,77.4,63,108853
2120,44457,190319,2.96,1,5,5,11366,209.6,63,11366
257541,153561,257541,2.77,3,4,5,2120,5.5,63,2948
2120,257541,153561,2.08,1,0,5,382440,166.8,63,382440
2120,2948,382440,0.79,1,0,5,153561,206.6,63,257541
382440,257541,382440,1.22,4,5,5,257541,286.9,63,257541
382440,108853,108853,1.06,7,0,5,2948,277.5,63,2948
257541,153561,2120,2.27,1,0,5,2120,149.2,63,153561
2948,108853,108853,1.72,1,5,5,153561,203.7,63,153561
133,108853,257541,2.76,1,1,5,11366,62.6,63,11366
108853,44457,153561,0.78,5,1,5,2120,193.4,63,2120
382440,133,108853,1.78,5,4,5,190319,200.7,63,190319
2120,11366,382440,2.48,3,4,5,257541,90.3,63,257541
11366,44457,2948,2.24,1,0,5,257541,131.8,63,257541
190319,11366,11366,0.99,8,0,5,133,47.0,63,133
2948,190319,153561,1.8,7,5,5,382440,244.8,63,2120
44457,2120,2948,1.06,1,4,5,2120,145.5,63,11366
190319,11366,382440,1.19,5,0,5,257541,270.2,63,2948
190319,257541,11366,1.82,6,0,5,133,263.1,63,133
133,190319,133,0.52,3,5,5,382440,195.0,63,382440
153561,190319,2948,1.77,6,1,5,2120,35.0,63,2120
44457,382440,108853,2.26,5,3,5,2120,152.2,63,2120
44457,11366,2120,2.95,3,2,5,11366,58.2,63,11366
257541,153561,257541,0.76,1,5,5,190319,247.5,63,11366
382440,153561,11366,2.26,1,0,5,190319,274.7,63,190319
153561,133,190319,2.74,3,0,5,2948,76.6,63,2948
11366,190319,2948,2.29,3,1,5,190319,24.7,63,382440
108853,2948,257541,1.1,4,3,5,2120,160.6,63,2120
108853,382440,257541,0.9,3,1,5,257541,33.3,63,257541
44457,2120,11366,1.79,4,0,5,133,64.5,63,133
2120,257541,190319,2.77,1,2,5,153561,119.6,63,153561
133,44457,108853,2.72,3,3,5,11366,52.1,63,11366
11366,257541,153561,1.01,2,3,5,2948,270.4,63,2948
2120,133,108853,0.88,7,5,5,382440,57.1,63,108853
153561,257541,2120,1.47,3,0,5,153561,121.0,63,153561
190319,108853,44457,1.4,1,0,5,133,27.8,63,11366
2948,2120,382440,2.88,1,5,5,257541,172.2,63,2948
2120,108853,108853,1.7,3,5,5,108853,232.7,63,108853
133,190319,11366,1.32,2,5,5,2948,113.4,63,190319
2948,190319,44457,1.3,3,4,5,11366,198.5,63,11366
257541,133,133,0.58,3,0,5,44457,50.8,63,11366
44457,44457,257541,0.81,3,3,5,382440,271.2,63,382440
108853,11366,2948,2.0,7,3,5,108853,158.7,63,108853
190319,133,108853,1.52,1,4,5,108853,230.5,63,108853
11366,257541,382440,0.99,5,1,5,11366,291.8,63,11366
190319,190319,133,0.85,6,2,5,2948,249.9,63,2948
382440,11366,190319,2.1,3,2,5,11366,187.1,63,11366
44457,108853,257541,1.79,1,2,5,382440,0.6,63,382440
382440,190319,133,0.9,1,3,5,190319,32.9,63,190319
190319,190319,2120,1.45,1,3,5,257541,223.6,63,257541
382440,2948,133,0.62,1,1,5,11366,128.3,63,11366
2948,44457,44457,0.66,2,4,5,11366,258.5,63,133
133,133,153561,2.28,3,0,5,133,237.3,63,133
2948,11366,133,2.29,1,2,5,382440,296.3,63,382440
11366,11366,2120,2.92,8,5,5,257541,152.1,63,257541
190319,257541,44457,1.43,1,0,5,257541,3.3,63,2948
2120,108853,133,0.63,7,5,5,133,222.7,63,2120
382440,190319,108853,2.34,3,0,5,257541,93.9,63,257541
190319,153561,2120,2.32,7,1,5,257541,77.8,63,257541
133,153561,2948,0.58,6,2,5,153561,83.9,63,153561
133,133,257541,0.56,1,4,5,2948,71.7,63,2948
2120,382440,44457,1.74,1,3,5,2948,122.8,63,2948
190319,153561,133,1.7,1,0,5,382440,161.9,63,382440
108853,190319,382440,2.06,1,4,5,382440,299.7,63,190319
133,108853,190319,2.18,6,2,5,190319,247.0,63,190319
2120,11366,382440,1.06,3,4,5,133,17.0,63,133
44457,133,11366,2.57,3,5,5,11366,202.1,63,11366
190319,190319,133,2.34,2,5,5,108853,198.4,63,108853
11366,382440,382440,2.51,1,5,5,153561,228.8,63,153561
108853,382440,382440,1.5,1,0,5,2120,126.2,63,133
11366,44457,133,1.78,8,1,5,133,286.2,63,190319
2948,2120,2120,0.58,1,4,5,153561,45.4,63,153561
108853,2120,382440,2.96,8,0,5,190319,123.8,63,11366
2120,153561,2120,2.96,1,5,5,153561,12.7,63,108853
190319,153561,2120,0.97,2,4,5,153561,153.9,63,153561
2948,190319,190319,1.38,1,2,5,2120,199.1,63,257541
257541,108853,2948,1.59,1,0,5,11366,75.4,63,11366
108853,2948,2948,2.08,3,3,5,382440,72.1,63,382440
257541,153561,153561,1.69,1,5,5,11366,149.9,63,11366
2948,257541,190319,2.73,1,2,5,190319,250.4,63,382440
108853,382440,190319,2.24,3,0,5,11366,120.4,63,11366
190319,190319,2120,0.93,1,5,5,2948,68.7,63,2948
133,11366,190319,2.85,2,1,5,257541,55.5,63,257541
153561,153561,133,1.39,8,4,5,2120,70.1,63,2120
382440,11366,2120,2.0,1,3,5,11366,79.0,63,11366
2948,108853,2120,0.56,7,5,5,11366,45.4,63,11366
11366,11366,133,1.15,3,2,5,133,62.6,63,133
44457,11366,382440,2.24,2,0,5,133,275.3,63,2948
2948,44457,257541,1.16,1,2,5,108853,183.6,63,190319
44457,11366,257541,1.4,7,4,5,108853,217.3,63,108853
190319,44457,382440,2.48,5,4,5,11366,194.5,63,11366
133,133,257541,2.53,2,1,5,382440,61.2,63,382440
44457,108853,190319,0.81,4,2,5,11366,6.5,63,11366
108853,257541,108853,1.61,4,4,5,2120,231.5,63,2120
382440,44457,44457,2.53,1,5,5,382440,8.6,63,382440
153561,2120,190319,1.8,3,3,5,2120,214.3,63,153561
133,382440,153561,2.09,4,1,5,153561,121.3,63,2120
133,190319,133,1.18,1,2,5,2948,280.2,63,382440
257541,11366,382440,1.36,3,5,5,11366,31.8,63,11366
257541,44457,44457,2.13,5,0,5,153561,72.8,63,153561
